	"names"	"clusters"
"1950"	"RAB3D"	6
"1951"	"RABGAP1L"	18
"1952"	"RAC3"	10
"1953"	"RAD50"	10
"1954"	"RAD51AP1"	16
"1955"	"RAE1"	16
"1956"	"RAI14"	10
"1957"	"RALGPS2"	10
"1958"	"RALYL"	20
"1959"	"RAMP1"	10
"1960"	"RAMP2"	14
"1961"	"RAP1B"	16
"1962"	"RAP1GAP"	2
"1963"	"RAP1GAP2"	1
"1964"	"RARB"	16
"1965"	"RARG"	2
"1966"	"RARRES1"	12
"1967"	"RARRES2"	20
"1968"	"RASAL2"	10
"1969"	"RASD1"	6
"1970"	"RASGEF1B"	2
"1971"	"RASL11B"	10
"1972"	"RASSF10"	15
"1973"	"RASSF6"	1
"1974"	"RBBP7"	10
"1975"	"RBKS"	18
"1976"	"RBM12"	4
"1977"	"RBM4"	20
"1978"	"RBM4B"	2
"1979"	"RBM6"	1
"1980"	"RBMS3"	19
"1981"	"RBP1"	8
"1982"	"RBP2"	9
"1983"	"RBP4"	13
"1984"	"RBPMS"	15
"1985"	"RBX1"	8
"1986"	"RCAN1"	18
"1987"	"RCAN3"	1
"1988"	"RCBTB2"	10
"1989"	"RCN1"	10
"1990"	"RCN2"	10
"1991"	"RDH10"	18
"1992"	"RDH11"	1
"1993"	"RDH5"	2
"1994"	"RDX"	15
"1995"	"REC8"	18
"1996"	"RECK"	2
"1997"	"REEP6"	16
"1998"	"REG4"	6
"1999"	"RENBP"	12
"2000"	"REPS1"	10
"2001"	"REST"	10
"2002"	"REV3L"	15
"2003"	"REXO2"	10
"2004"	"RFC2"	15
"2005"	"RFT1"	10
"2006"	"RFX2"	19
"2007"	"RFX5"	9
"2008"	"RFX6"	16
"2009"	"RGCC"	1
"2010"	"RGL1"	12
"2011"	"RGMB"	15
"2012"	"RGN"	6
"2013"	"RGS10"	15
"2014"	"RGS12"	1
"2015"	"RGS2"	5
"2016"	"RHBDD3"	16
"2017"	"RHEB"	15
"2018"	"RHOB"	2
"2019"	"RHOBTB3"	4
"2020"	"RHOC"	2
"2021"	"RHOD"	9
"2022"	"RHOQ"	16
"2023"	"RIMKLB"	16
"2024"	"RINT1"	9
"2025"	"RIOK2"	16
"2026"	"RIT1"	8
"2027"	"RMI2"	10
"2028"	"RMND5B"	16
"2029"	"RNASE1"	13
"2030"	"RNASE2"	1
"2031"	"RNASEH2C"	4
"2032"	"RNF115"	8
"2033"	"RNF149"	9
"2034"	"RNF150"	19
"2035"	"RNF168"	19
"2036"	"RNF186"	18
"2037"	"RNF187"	10
"2038"	"RNF19A"	15
"2039"	"RNF40"	4
"2040"	"RNF5"	16
"2041"	"RNMT"	15
"2042"	"ROBO2"	18
"2043"	"ROBO3"	15
"2044"	"ROMO1"	18
"2045"	"ROR1"	18
"2046"	"RP11_1114A5_4"	6
"2047"	"RP11_12G12_7"	16
"2048"	"RP11_140K17_3"	2
"2049"	"RP11_14N7_2"	14
"2050"	"RP11_150O12_3"	19
"2051"	"RP11_160E2_6"	1
"2052"	"RP11_166P13_4"	1
"2053"	"RP11_242D8_1"	18
"2054"	"RP11_294J22_6"	10
"2055"	"RP11_298J20_3"	6
"2056"	"RP11_30P6_6"	9
"2057"	"RP11_347P5_1"	6
"2058"	"RP11_382A20_3"	15
"2059"	"RP11_404P21_3"	1
"2060"	"RP11_468N14_13"	3
"2061"	"RP11_473I1_5"	6
"2062"	"RP11_473M20_16"	6
"2063"	"RP11_488L18_10"	16
"2064"	"RP11_499P20_2"	19
"2065"	"RP11_544A12_8"	9
"2066"	"RP11_546K22_1"	1
"2067"	"RP11_706O15_3"	19
"2068"	"RP11_792A8_4"	16
"2069"	"RP11_798K3_2"	12
"2070"	"RP11_798M19_6"	1
"2071"	"RP11_834C11_4"	6
"2072"	"RP11_83A24_2"	9
"2073"	"RP13_1032I1_7"	1
"2074"	"RP13_436F16_1"	11
"2075"	"RP1_313I6_12"	6
"2076"	"RP1_34B20_21"	1
"2077"	"RP4_665J23_1"	2
"2078"	"RP5_908M14_5"	15
"2079"	"RPA3"	8
"2080"	"RPAP2"	19
"2081"	"RPE"	16
"2082"	"RPL12"	18
"2083"	"RPL17"	2
"2084"	"RPL22L1"	18
"2085"	"RPL23"	18
"2086"	"RPL26"	6
"2087"	"RPL27"	18
"2088"	"RPL28"	18
"2089"	"RPL30"	18
"2090"	"RPL31"	6
"2091"	"RPL34"	6
"2092"	"RPL35"	6
"2093"	"RPL35A"	6
"2094"	"RPL36"	6
"2095"	"RPL36A"	6
"2096"	"RPL37"	6
"2097"	"RPL37A"	6
"2098"	"RPL38"	6
"2099"	"RPL39"	6
"2100"	"RPL39L"	16
"2101"	"RPL41"	6
"2102"	"RPL6"	18
"2103"	"RPL7A"	13
"2104"	"RPLP2"	6
"2105"	"RPS10"	18
"2106"	"RPS11"	8
"2107"	"RPS12"	18
"2108"	"RPS15"	18
"2109"	"RPS15A"	6
"2110"	"RPS16"	18
"2111"	"RPS17"	6
"2112"	"RPS19"	18
"2113"	"RPS20"	18
"2114"	"RPS21"	6
"2115"	"RPS24"	18
"2116"	"RPS25"	18
"2117"	"RPS26"	18
"2118"	"RPS27"	6
"2119"	"RPS28"	6
"2120"	"RPS29"	6
"2121"	"RPS8"	18
"2122"	"RPSA"	1
"2123"	"RRAGD"	12
"2124"	"RRAS2"	10
"2125"	"RRBP1"	20
"2126"	"RREB1"	10
"2127"	"RRM2"	16
"2128"	"RSU1"	4
"2129"	"RTFDC1"	14
"2130"	"RTKN2"	4
"2131"	"RUNDC3A"	6
"2132"	"RUSC1"	16
"2133"	"RWDD1"	1
"2134"	"S100A10"	1
"2135"	"S100A11"	4
"2136"	"S100A14"	9
"2137"	"S100A6"	6
"2138"	"S100A9"	12
"2139"	"SAC3D1"	19
"2140"	"SAFB"	10
"2141"	"SAMD13"	18
"2142"	"SAR1A"	2
"2143"	"SARM1"	15
"2144"	"SAT2"	9
"2145"	"SATB1"	2
"2146"	"SATB2"	8
"2147"	"SCAI"	19
"2148"	"SCAMP1"	2
"2149"	"SCAMP3"	16
"2150"	"SCD"	13
"2151"	"SCD5"	13
"2152"	"SCG2"	6
"2153"	"SCG3"	1
"2154"	"SCG5"	13
"2155"	"SCGN"	6
"2156"	"SCML1"	15
"2157"	"SCN9A"	6
"2158"	"SCP2"	15
"2159"	"SCPEP1"	12
"2160"	"SCRN2"	9
"2161"	"SCT"	6
"2162"	"SCUBE2"	19
"2163"	"SDC2"	13
"2164"	"SDC4"	19
"2165"	"SDCBP"	15
"2166"	"SDCBP2"	9
"2167"	"SDHA"	6
"2168"	"SDHAF4"	1
"2169"	"SDHD"	16
"2170"	"SEC11A"	16
"2171"	"SEC11C"	6
"2172"	"SEC14L1"	4
"2173"	"SEC61G"	1
"2174"	"SEC62"	18
"2175"	"SEL1L3"	18
"2176"	"SELM"	5
"2177"	"SEMA3A"	13
"2178"	"SEMA3B"	2
"2179"	"SEMA3C"	9
"2180"	"SEMA3D"	15
"2181"	"SEMA4C"	14
"2182"	"SEMA5A"	4
"2183"	"SENP5"	19
"2184"	"SEPP1"	13
"2185"	"SEPT11"	10
"2186"	"SEPT2"	10
"2187"	"SEPT8"	10
"2188"	"SEPW1"	1
"2189"	"SERF2"	16
"2190"	"SERINC2"	18
"2191"	"SERINC5"	19
"2192"	"SERPINA1"	13
"2193"	"SERPINA4"	20
"2194"	"SERPINA6"	14
"2195"	"SERPINB1"	18
"2196"	"SERPINB6"	18
"2197"	"SERPINE2"	18
"2198"	"SERPINF1"	13
"2199"	"SERPINF2"	10
"2200"	"SERPING1"	16
"2201"	"SERPINH1"	6
"2202"	"SERTAD1"	10
"2203"	"SESN1"	1
"2204"	"SETBP1"	18
"2205"	"SEZ6L2"	16
"2206"	"SF1"	9
"2207"	"SF3A2"	16
"2208"	"SF3B1"	10
"2209"	"SFRP5"	18
"2210"	"SFXN3"	9
"2211"	"SFXN5"	9
"2212"	"SGCE"	10
"2213"	"SGSM3"	1
"2214"	"SH3BGRL3"	1
"2215"	"SH3YL1"	9
"2216"	"SHC2"	1
"2217"	"SHFM1"	18
"2218"	"SHH"	6
"2219"	"SHOC2"	14
"2220"	"SHROOM1"	15
"2221"	"SHROOM3"	15
"2222"	"SHTN1"	15
"2223"	"SI"	18
"2224"	"SIAE"	6
"2225"	"SIAH2"	16
"2226"	"SIGLEC11"	13
"2227"	"SIPA1"	16
"2228"	"SIPA1L2"	10
"2229"	"SIRT7"	9
"2230"	"SKIL"	18
"2231"	"SKIV2L2"	2
"2232"	"SKP1"	16
"2233"	"SLC10A3"	16
"2234"	"SLC12A2"	10
"2235"	"SLC12A5"	15
"2236"	"SLC13A2"	12
"2237"	"SLC15A1"	1
"2238"	"SLC16A3"	12
"2239"	"SLC16A9"	15
"2240"	"SLC17A5"	2
"2241"	"SLC18A1"	12
"2242"	"SLC19A3"	18
"2243"	"SLC1A3"	15
"2244"	"SLC20A1"	12
"2245"	"SLC22A17"	10
"2246"	"SLC22A18"	16
"2247"	"SLC23A1"	12
"2248"	"SLC25A20"	18
"2249"	"SLC25A33"	16
"2250"	"SLC25A36"	19
"2251"	"SLC25A37"	18
"2252"	"SLC26A11"	9
"2253"	"SLC26A2"	13
"2254"	"SLC26A3"	7
"2255"	"SLC27A3"	10
"2256"	"SLC28A1"	12
"2257"	"SLC2A1"	15
"2258"	"SLC2A2"	18
"2259"	"SLC2A3"	1
"2260"	"SLC2A5"	4
"2261"	"SLC2A8"	10
"2262"	"SLC35A1"	16
"2263"	"SLC35A4"	15
"2264"	"SLC35C2"	19
"2265"	"SLC35D2"	1
"2266"	"SLC35F2"	15
"2267"	"SLC35G1"	18
"2268"	"SLC37A1"	9
"2269"	"SLC37A4"	12
"2270"	"SLC38A11"	18
"2271"	"SLC38A2"	2
"2272"	"SLC38A5"	18
"2273"	"SLC39A1"	10
"2274"	"SLC39A10"	15
"2275"	"SLC39A13"	16
"2276"	"SLC39A4"	12
"2277"	"SLC39A5"	9
"2278"	"SLC39A6"	10
"2279"	"SLC3A1"	18
"2280"	"SLC3A2"	6
"2281"	"SLC40A1"	9
"2282"	"SLC43A1"	18
"2283"	"SLC43A2"	9
"2284"	"SLC44A3"	10
"2285"	"SLC44A4"	18
"2286"	"SLC46A1"	6
"2287"	"SLC46A3"	12
"2288"	"SLC4A4"	6
"2289"	"SLC51A"	2
"2290"	"SLC51B"	10
"2291"	"SLC6A19"	18
"2292"	"SLC6A20"	1
"2293"	"SLC6A8"	19
"2294"	"SLC7A4"	9
"2295"	"SLC7A7"	18
"2296"	"SLC9A3R1"	6
"2297"	"SLF2"	2
"2298"	"SLIRP"	18
"2299"	"SLITRK4"	8
"2300"	"SLN"	15
"2301"	"SLTM"	19
"2302"	"SMARCB1"	16
"2303"	"SMARCD3"	19
"2304"	"SMC1A"	19
"2305"	"SMC3"	20
"2306"	"SMC6"	4
"2307"	"SMIM1"	16
"2308"	"SMIM12"	16
"2309"	"SMIM22"	6
"2310"	"SMIM24"	16
"2311"	"SMIM6"	6
"2312"	"SMLR1"	6
"2313"	"SMN2"	2
"2314"	"SMO"	4
"2315"	"SMOX"	10
"2316"	"SMPD3"	18
"2317"	"SMPDL3A"	10
"2318"	"SMTNL2"	13
"2319"	"SMYD3"	4
"2320"	"SNAI2"	15
"2321"	"SNAPC3"	19
"2322"	"SNCG"	2
"2323"	"SNHG10"	10
"2324"	"SNHG12"	1
"2325"	"SNHG18"	15
"2326"	"SNHG19"	18
"2327"	"SNHG23"	15
"2328"	"SNHG25"	1
"2329"	"SNHG7"	18
"2330"	"SNHG8"	18
"2331"	"SNHG9"	18
"2332"	"SNRPE"	4
"2333"	"SNUPN"	2
"2334"	"SNX10"	8
"2335"	"SNX2"	16
"2336"	"SNX3"	6
"2337"	"SNX5"	15
"2338"	"SNX8"	2
"2339"	"SOAT1"	1
"2340"	"SOAT2"	14
"2341"	"SOCS1"	14
"2342"	"SOCS3"	12
"2343"	"SOGA1"	14
"2344"	"SON"	6
"2345"	"SORBS1"	4
"2346"	"SORBS3"	10
"2347"	"SOWAHA"	9
"2348"	"SOX11"	19
"2349"	"SOX4"	18
"2350"	"SOX6"	2
"2351"	"SP3"	15
"2352"	"SPACA3"	12
"2353"	"SPAG9"	16
"2354"	"SPARC"	13
"2355"	"SPARCL1"	14
"2356"	"SPATS2"	2
"2357"	"SPC24"	4
"2358"	"SPC25"	4
"2359"	"SPCS2"	16
"2360"	"SPEG"	2
"2361"	"SPEN"	19
"2362"	"SPG20"	16
"2363"	"SPIB"	1
"2364"	"SPINK1"	3
"2365"	"SPINT1"	9
"2366"	"SPINT2"	9
"2367"	"SPON1"	20
"2368"	"SPON2"	2
"2369"	"SPRY1"	2
"2370"	"SPRYD4"	16
"2371"	"SPTBN1"	2
"2372"	"SPTLC2"	15
"2373"	"SPTLC3"	9
"2374"	"SPTSSA"	1
"2375"	"SQLE"	15
"2376"	"SQRDL"	12
"2377"	"SQSTM1"	20
"2378"	"SRD5A1"	4
"2379"	"SRGAP2"	6
"2380"	"SRGAP2B"	1
"2381"	"SRGAP2C"	18
"2382"	"SRI"	16
"2383"	"SRP54"	16
"2384"	"SRP68"	1
"2385"	"SRPRA"	19
"2386"	"SRSF5"	10
"2387"	"SS18"	10
"2388"	"SST"	6
"2389"	"SSTR2"	1
"2390"	"SSUH2"	13
"2391"	"ST14"	10
"2392"	"ST3GAL4"	18
"2393"	"ST3GAL6"	10
"2394"	"ST6GALNAC1"	6
"2395"	"ST6GALNAC4"	18
"2396"	"STAMBPL1"	10
"2397"	"STARD13"	1
"2398"	"STARD3NL"	16
"2399"	"STARD4_AS1"	19
"2400"	"STAT3"	9
"2401"	"STAU1"	1
"2402"	"STC1"	2
"2403"	"STEAP1"	1
"2404"	"STK17B"	15
"2405"	"STK3"	10
"2406"	"STK33"	1
"2407"	"STMN1"	8
"2408"	"STMN2"	1
"2409"	"STMN3"	15
"2410"	"STOX2"	10
"2411"	"STRADB"	8
"2412"	"STT3A"	19
"2413"	"STXBP2"	9
"2414"	"STXBP6"	15
"2415"	"SUCLG1"	1
"2416"	"SUCLG2"	16
"2417"	"SULF2"	2
"2418"	"SULT1C2"	9
"2419"	"SULT1C4"	6
"2420"	"SULT1E1"	6
"2421"	"SULT2A1"	12
"2422"	"SUMF1"	6
"2423"	"SUMF2"	2
"2424"	"SUMO1"	10
"2425"	"SUZ12"	4
"2426"	"SYCE1L"	18
"2427"	"SYNC"	1
"2428"	"SYNE1"	10
"2429"	"SYNE2"	10
"2430"	"SYNE4"	17
"2431"	"SYNGR1"	10
"2432"	"SYNGR2"	9
"2433"	"SYNPO2"	16
"2434"	"SYP"	6
"2435"	"SYT13"	4
"2436"	"SYTL2"	8
"2437"	"TAC3"	15
"2438"	"TACSTD2"	1
"2439"	"TAF1A"	10
"2440"	"TAF1B"	10
"2441"	"TAF6L"	12
"2442"	"TAGLN"	11
"2443"	"TAGLN2"	6
"2444"	"TAGLN3"	6
"2445"	"TANC1"	16
"2446"	"TAPBPL"	9
"2447"	"TBC1D14"	19
"2448"	"TBC1D15"	15
"2449"	"TBC1D9B"	1
"2450"	"TBK1"	16
"2451"	"TBKBP1"	19
"2452"	"TBX3"	15
"2453"	"TCEA2"	2
"2454"	"TCEA3"	13
"2455"	"TCEAL3"	8
"2456"	"TCEAL4"	8
"2457"	"TCEAL7"	16
"2458"	"TCEB2"	18
"2459"	"TCF12"	4
"2460"	"TCF21"	2
"2461"	"TCF4"	15
"2462"	"TCF7"	6
"2463"	"TCF7L2"	1
"2464"	"TDO2"	11
"2465"	"TDP2"	2
"2466"	"TENM3"	15
"2467"	"TET1"	15
"2468"	"TF"	18
"2469"	"TFAM"	10
"2470"	"TFEB"	16
"2471"	"TFEC"	2
"2472"	"TFF1"	6
"2473"	"TFF3"	5
"2474"	"TFG"	16
"2475"	"TFPI"	17
"2476"	"TFRC"	2
"2477"	"TGFB1I1"	8
"2478"	"TGFBI"	2
"2479"	"TGIF1"	15
"2480"	"TGM2"	18
"2481"	"THBS1"	2
"2482"	"THEM6"	19
"2483"	"THOC3"	16
"2484"	"THOC5"	19
"2485"	"THRAP3"	4
"2486"	"THSD4"	2
"2487"	"THSD7A"	10
"2488"	"THUMPD3_AS1"	16
"2489"	"THY1"	15
"2490"	"TIAM1"	1
"2491"	"TIMELESS"	1
"2492"	"TIMM9"	1
"2493"	"TIMP1"	15
"2494"	"TIMP2"	8
"2495"	"TIMP3"	19
"2496"	"TINAGL1"	1
"2497"	"TJP1"	10
"2498"	"TJP2"	18
"2499"	"TJP3"	9
"2500"	"TK1"	10
"2501"	"TKFC"	18
"2502"	"TKT"	15
"2503"	"TLE1"	15
"2504"	"TLE2"	9
"2505"	"TLE3"	14
"2506"	"TLE4"	20
"2507"	"TLK1"	1
"2508"	"TLN2"	10
"2509"	"TM4SF20"	18
"2510"	"TM4SF4"	3
"2511"	"TM4SF5"	18
"2512"	"TM6SF2"	9
"2513"	"TM9SF4"	19
"2514"	"TMA7"	18
"2515"	"TMBIM1"	9
"2516"	"TMBIM6"	9
"2517"	"TMC6"	9
"2518"	"TMED10"	10
"2519"	"TMED5"	19
"2520"	"TMED8"	10
"2521"	"TMED9"	6
"2522"	"TMEM106B"	17
"2523"	"TMEM106C"	10
"2524"	"TMEM129"	16
"2525"	"TMEM136"	15
"2526"	"TMEM139"	18
"2527"	"TMEM141"	8
"2528"	"TMEM14A"	10
"2529"	"TMEM150A"	18
"2530"	"TMEM150C"	4
"2531"	"TMEM159"	10
"2532"	"TMEM168"	9
"2533"	"TMEM176A"	10
"2534"	"TMEM176B"	10
"2535"	"TMEM184B"	16
"2536"	"TMEM189"	18
"2537"	"TMEM198"	1
"2538"	"TMEM207"	9
"2539"	"TMEM246"	9
"2540"	"TMEM256"	6
"2541"	"TMEM258"	6
"2542"	"TMEM263"	19
"2543"	"TMEM30B"	9
"2544"	"TMEM43"	19
"2545"	"TMEM45A"	15
"2546"	"TMEM45B"	2
"2547"	"TMEM47"	10
"2548"	"TMEM50A"	10
"2549"	"TMEM52"	4
"2550"	"TMEM54"	15
"2551"	"TMEM56"	15
"2552"	"TMEM86B"	10
"2553"	"TMEM87A"	6
"2554"	"TMEM92"	9
"2555"	"TMPO"	4
"2556"	"TMPRSS2"	9
"2557"	"TMSB10"	18
"2558"	"TMSB15A"	15
"2559"	"TMSB15B"	10
"2560"	"TMSB4X"	18
"2561"	"TMX4"	2
"2562"	"TNFAIP1"	1
"2563"	"TNFAIP8"	16
"2564"	"TNFRSF11B"	6
"2565"	"TNFRSF14"	18
"2566"	"TNFSF10"	18
"2567"	"TNKS1BP1"	1
"2568"	"TNRC18"	15
"2569"	"TNRC6C"	1
"2570"	"TNS1"	19
"2571"	"TNS3"	16
"2572"	"TOMM20"	1
"2573"	"TOMM5"	18
"2574"	"TOMM7"	18
"2575"	"TOP2A"	8
"2576"	"TOPORS"	10
"2577"	"TOR1AIP1"	10
"2578"	"TOR1AIP2"	10
"2579"	"TOR4A"	19
"2580"	"TOX"	6
"2581"	"TP53I11"	1
"2582"	"TPD52"	6
"2583"	"TPD52L1"	13
"2584"	"TPD52L2"	15
"2585"	"TPI1"	16
"2586"	"TPM1"	14
"2587"	"TPM2"	11
"2588"	"TPPP3"	18
"2589"	"TPR"	19
"2590"	"TPST1"	15
"2591"	"TPST2"	16
"2592"	"TPT1"	18
"2593"	"TPX2"	19
"2594"	"TRABD"	9
"2595"	"TRABD2A"	15
"2596"	"TRAF3IP2"	1
"2597"	"TRANK1"	14
"2598"	"TRAP1"	16
"2599"	"TRAPPC12"	16
"2600"	"TRAPPC6A"	16
"2601"	"TRIB2"	1
"2602"	"TRIM16"	18
"2603"	"TRIM24"	10
"2604"	"TRIM31"	9
"2605"	"TRIM32"	10
"2606"	"TRIM38"	1
"2607"	"TRIP10"	9
"2608"	"TRPM4"	15
"2609"	"TSC22D1"	10
"2610"	"TSC22D2"	15
"2611"	"TSC22D3"	9
"2612"	"TSFM"	16
"2613"	"TSHZ1"	4
"2614"	"TSHZ2"	2
"2615"	"TSHZ3"	18
"2616"	"TSPAN1"	16
"2617"	"TSPAN13"	10
"2618"	"TSPAN14"	10
"2619"	"TSPAN2"	18
"2620"	"TSPAN4"	8
"2621"	"TSPAN5"	15
"2622"	"TSPAN8"	18
"2623"	"TSPAN9"	19
"2624"	"TSPO"	19
"2625"	"TSPYL5"	4
"2626"	"TSR1"	16
"2627"	"TSR2"	2
"2628"	"TTC14"	19
"2629"	"TTC17"	2
"2630"	"TTC27"	1
"2631"	"TTC3"	4
"2632"	"TTC39A"	16
"2633"	"TTLL7"	12
"2634"	"TTN"	15
"2635"	"TTR"	6
"2636"	"TUBA1A"	13
"2637"	"TUBA1B"	16
"2638"	"TUBA4A"	1
"2639"	"TUBB"	16
"2640"	"TUBB2B"	13
"2641"	"TUBB4B"	10
"2642"	"TWF2"	16
"2643"	"TWSG1"	10
"2644"	"TXNIP"	18
"2645"	"TYMS"	10
"2646"	"TYROBP"	1
"2647"	"UACA"	15
"2648"	"UBA5"	1
"2649"	"UBA6"	19
"2650"	"UBALD1"	18
"2651"	"UBC"	9
"2652"	"UBE2A"	16
"2653"	"UBE2C"	2
"2654"	"UBE2D1"	10
"2655"	"UBE2I"	10
"2656"	"UBE2L6"	1
"2657"	"UBE2S"	13
"2658"	"UBE2T"	4
"2659"	"UBE3C"	19
"2660"	"UBL3"	18
"2661"	"UBL5"	18
"2662"	"UBN1"	8
"2663"	"UCHL5"	10
"2664"	"UCP2"	6
"2665"	"UGCG"	16
"2666"	"UGT2A3"	18
"2667"	"UNC13D"	1
"2668"	"UNC5CL"	18
"2669"	"UNC93A"	18
"2670"	"UNG"	16
"2671"	"UPK3A"	13
"2672"	"UPRT"	10
"2673"	"UQCR11"	18
"2674"	"UQCRHL"	2
"2675"	"UQCRQ"	18
"2676"	"URAD"	15
"2677"	"USMG5"	18
"2678"	"USP1"	8
"2679"	"USP14"	10
"2680"	"USP51"	15
"2681"	"USP53"	19
"2682"	"USP54"	4
"2683"	"UTRN"	1
"2684"	"UXS1"	9
"2685"	"VAMP2"	10
"2686"	"VAMP5"	18
"2687"	"VAMP8"	18
"2688"	"VCAN"	6
"2689"	"VEGFA"	18
"2690"	"VILL"	18
"2691"	"VIM"	13
"2692"	"VIMP"	9
"2693"	"VIM_AS1"	2
"2694"	"VMP1"	6
"2695"	"VPS26A"	16
"2696"	"VPS4A"	6
"2697"	"VPS52"	1
"2698"	"VPS8"	15
"2699"	"VRK3"	1
"2700"	"VSTM4"	2
"2701"	"VTN"	18
"2702"	"VWA5B2"	6
"2703"	"WASF2"	10
"2704"	"WBP2"	9
"2705"	"WBP5"	10
"2706"	"WDR34"	16
"2707"	"WDR54"	8
"2708"	"WDR76"	19
"2709"	"WEE1"	10
"2710"	"WIPF3"	15
"2711"	"WIPI1"	1
"2712"	"WIZ"	8
"2713"	"WLS"	19
"2714"	"WNK3"	4
"2715"	"WNT5A"	2
"2716"	"WTAP"	16
"2717"	"WWTR1"	12
"2718"	"XBP1"	9
"2719"	"XDH"	15
"2720"	"XPNPEP1"	9
"2721"	"XPNPEP2"	12
"2722"	"XRCC2"	19
"2723"	"XYLT2"	15
"2724"	"YAF2"	1
"2725"	"YIF1B"	16
"2726"	"YPEL3"	1
"2727"	"YPEL5"	16
"2728"	"YTHDC1"	19
"2729"	"YWHAE"	4
"2730"	"YWHAZ"	4
"2731"	"ZBTB16"	10
"2732"	"ZBTB18"	6
"2733"	"ZBTB20"	10
"2734"	"ZBTB38"	13
"2735"	"ZBTB8OS"	2
"2736"	"ZC3H13"	10
"2737"	"ZCCHC11"	4
"2738"	"ZCCHC9"	1
"2739"	"ZDHHC14"	1
"2740"	"ZFAND2A"	1
"2741"	"ZFAND6"	16
"2742"	"ZFAS1"	6
"2743"	"ZFP36"	9
"2744"	"ZFP36L1"	19
"2745"	"ZFP36L2"	15
"2746"	"ZG16"	12
"2747"	"ZG16B"	12
"2748"	"ZMYM2"	9
"2749"	"ZMYM5"	10
"2750"	"ZMYND11"	4
"2751"	"ZNF121"	19
"2752"	"ZNF132"	19
"2753"	"ZNF148"	19
"2754"	"ZNF292"	10
"2755"	"ZNF33B"	1
"2756"	"ZNF346"	1
"2757"	"ZNF350"	10
"2758"	"ZNF37A"	10
"2759"	"ZNF385B"	15
"2760"	"ZNF397"	19
"2761"	"ZNF423"	16
"2762"	"ZNF431"	2
"2763"	"ZNF44"	2
"2764"	"ZNF441"	19
"2765"	"ZNF462"	19
"2766"	"ZNF480"	16
"2767"	"ZNF503"	10
"2768"	"ZNF512"	16
"2769"	"ZNF518A"	6
"2770"	"ZNF557"	1
"2771"	"ZNF616"	1
"2772"	"ZNF625"	19
"2773"	"ZNF649"	19
"2774"	"ZNF667_AS1"	4
"2775"	"ZNF680"	2
"2776"	"ZNF703"	15
"2777"	"ZNF711"	10
"2778"	"ZNF726"	10
"2779"	"ZNF747"	16
"2780"	"ZNF765"	2
"2781"	"ZNF785"	19
"2782"	"ZNF844"	2
"2783"	"ZNF85"	10
"2784"	"ZSCAN16_AS1"	15
"2785"	"ZSCAN26"	10
"2786"	"ZWINT"	16
"2787"	"ZZZ3"	4
