	"names"	"clusters"
"1946"	"RPS12"	18
"1947"	"RPS13"	18
"1948"	"RPS14"	18
"1949"	"RPS15"	7
"1950"	"RPS15A"	18
"1951"	"RPS19"	18
"1952"	"RPS21"	18
"1953"	"RPS25"	18
"1954"	"RPS26"	7
"1955"	"RPS27"	18
"1956"	"RPS28"	18
"1957"	"RPS29"	18
"1958"	"RPS6KA5"	7
"1959"	"RPUSD3"	16
"1960"	"RQCD1"	7
"1961"	"RRAGA"	20
"1962"	"RRAS"	1
"1963"	"RRBP1"	20
"1964"	"RREB1"	3
"1965"	"RRM1"	13
"1966"	"RRNAD1"	7
"1967"	"RSL1D1"	18
"1968"	"RSL24D1"	7
"1969"	"RSPO1"	5
"1970"	"RSPO3"	11
"1971"	"RSU1"	20
"1972"	"RTN1"	6
"1973"	"RTN4"	13
"1974"	"RUFY3"	13
"1975"	"RUNX1T1"	18
"1976"	"RWDD4"	6
"1977"	"S100A10"	10
"1978"	"S100A11"	17
"1979"	"S100A13"	3
"1980"	"S100A14"	1
"1981"	"S100A4"	3
"1982"	"S100A6"	20
"1983"	"S100B"	9
"1984"	"S1PR2"	5
"1985"	"S1PR3"	18
"1986"	"SAE1"	13
"1987"	"SAMD5"	14
"1988"	"SAR1A"	7
"1989"	"SAR1B"	1
"1990"	"SART1"	2
"1991"	"SATB1"	18
"1992"	"SBSPON"	11
"1993"	"SC5D"	20
"1994"	"SCAPER"	3
"1995"	"SCARA3"	20
"1996"	"SCARF2"	20
"1997"	"SCG2"	6
"1998"	"SCN9A"	20
"1999"	"SCPEP1"	20
"2000"	"SCT"	1
"2001"	"SCUBE3"	2
"2002"	"SCX"	18
"2003"	"SCYL3"	16
"2004"	"SDC2"	3
"2005"	"SDC4"	7
"2006"	"SDCBP"	7
"2007"	"SDPR"	20
"2008"	"SEC11C"	6
"2009"	"SEC62"	7
"2010"	"SELM"	9
"2011"	"SEMA3A"	5
"2012"	"SEMA3B"	1
"2013"	"SEMA3C"	16
"2014"	"SEMA3D"	5
"2015"	"SEMA5A"	3
"2016"	"SEMA6D"	3
"2017"	"SENP5"	1
"2018"	"SEPP1"	8
"2019"	"SEPT11"	4
"2020"	"SEPT6"	6
"2021"	"SEPT7"	19
"2022"	"SEPW1"	9
"2023"	"SERINC2"	18
"2024"	"SERPINA1"	1
"2025"	"SERPINB6"	20
"2026"	"SERPINE2"	3
"2027"	"SERPINF1"	3
"2028"	"SERPING1"	7
"2029"	"SERPINH1"	20
"2030"	"SERTAD1"	7
"2031"	"SERTAD4"	10
"2032"	"SERTAD4_AS1"	11
"2033"	"SESN1"	15
"2034"	"SESN3"	4
"2035"	"SET"	2
"2036"	"SETBP1"	16
"2037"	"SETD2"	14
"2038"	"SETD5"	2
"2039"	"SETDB1"	2
"2040"	"SEZ6L2"	20
"2041"	"SFPQ"	2
"2042"	"SFRP1"	18
"2043"	"SFRP2"	1
"2044"	"SGCD"	10
"2045"	"SGCE"	9
"2046"	"SGK223"	4
"2047"	"SGOL2"	3
"2048"	"SGPL1"	2
"2049"	"SH2D3C"	2
"2050"	"SH3BGRL3"	19
"2051"	"SH3BP2"	2
"2052"	"SH3BP5"	3
"2053"	"SH3KBP1"	17
"2054"	"SH3PXD2A"	13
"2055"	"SHD"	13
"2056"	"SHFM1"	7
"2057"	"SHISA3"	12
"2058"	"SHROOM3"	3
"2059"	"SI"	1
"2060"	"SIAH2"	2
"2061"	"SIL1"	20
"2062"	"SIPA1L1"	19
"2063"	"SIPA1L2"	5
"2064"	"SKIL"	15
"2065"	"SLC12A2"	7
"2066"	"SLC15A3"	10
"2067"	"SLC16A3"	3
"2068"	"SLC20A1"	14
"2069"	"SLC25A33"	13
"2070"	"SLC25A4"	13
"2071"	"SLC26A2"	6
"2072"	"SLC27A3"	20
"2073"	"SLC2A1"	17
"2074"	"SLC2A3"	10
"2075"	"SLC2A4RG"	6
"2076"	"SLC39A13"	20
"2077"	"SLC39A4"	20
"2078"	"SLC39A5"	1
"2079"	"SLC39A6"	5
"2080"	"SLC39A8"	2
"2081"	"SLC40A1"	17
"2082"	"SLC44A2"	14
"2083"	"SLC7A7"	9
"2084"	"SLC8A1"	2
"2085"	"SLC9A3R1"	3
"2086"	"SLC9A3R2"	18
"2087"	"SLCO2A1"	16
"2088"	"SLF1"	14
"2089"	"SLIT2"	16
"2090"	"SLIT3"	17
"2091"	"SLITRK6"	10
"2092"	"SLMAP"	11
"2093"	"SLPI"	1
"2094"	"SMAD3"	5
"2095"	"SMAD9"	4
"2096"	"SMAP2"	20
"2097"	"SMARCA2"	3
"2098"	"SMARCC1"	2
"2099"	"SMARCD3"	16
"2100"	"SMC2"	20
"2101"	"SMC4"	13
"2102"	"SMC5"	5
"2103"	"SMCO4"	6
"2104"	"SMIM24"	1
"2105"	"SMIM3"	3
"2106"	"SMOC2"	4
"2107"	"SMS"	3
"2108"	"SMTN"	10
"2109"	"SMYD3"	5
"2110"	"SNAI1"	3
"2111"	"SNAI2"	5
"2112"	"SNAP25"	9
"2113"	"SNAPC1"	15
"2114"	"SNCA"	4
"2115"	"SNCG"	4
"2116"	"SNHG15"	2
"2117"	"SNHG19"	2
"2118"	"SNHG25"	2
"2119"	"SNHG7"	2
"2120"	"SNHG8"	18
"2121"	"SNN"	5
"2122"	"SNRPA1"	14
"2123"	"SNRPE"	18
"2124"	"SNTA1"	14
"2125"	"SNX17"	20
"2126"	"SNX18"	7
"2127"	"SNX7"	11
"2128"	"SOBP"	14
"2129"	"SOCS1"	14
"2130"	"SOCS2"	14
"2131"	"SOCS3"	5
"2132"	"SOD3"	1
"2133"	"SON"	7
"2134"	"SORBS1"	6
"2135"	"SORBS2"	4
"2136"	"SOS1"	4
"2137"	"SOSTDC1"	4
"2138"	"SOX10"	5
"2139"	"SOX11"	18
"2140"	"SOX12"	2
"2141"	"SOX15"	2
"2142"	"SOX2"	2
"2143"	"SOX4"	11
"2144"	"SOX6"	15
"2145"	"SPARC"	3
"2146"	"SPARCL1"	11
"2147"	"SPATA6"	14
"2148"	"SPATS2L"	2
"2149"	"SPC24"	3
"2150"	"SPC25"	20
"2151"	"SPCS2"	20
"2152"	"SPECC1"	4
"2153"	"SPEG"	19
"2154"	"SPHK2"	18
"2155"	"SPIN1"	18
"2156"	"SPINK1"	1
"2157"	"SPINT1"	1
"2158"	"SPINT2"	4
"2159"	"SPIRE2"	2
"2160"	"SPOCK2"	1
"2161"	"SPOCK3"	5
"2162"	"SPON1"	13
"2163"	"SPON2"	12
"2164"	"SPRY2"	3
"2165"	"SPSB1"	9
"2166"	"SPTBN1"	20
"2167"	"SPTSSA"	13
"2168"	"SQLE"	13
"2169"	"SRD5A3"	6
"2170"	"SRGAP2B"	1
"2171"	"SRM"	13
"2172"	"SRP19"	2
"2173"	"SRP72"	15
"2174"	"SRPK1"	6
"2175"	"SRPX"	1
"2176"	"SRSF6"	7
"2177"	"SRSF9"	6
"2178"	"SS18"	6
"2179"	"SSB"	7
"2180"	"SSBP2"	2
"2181"	"SSFA2"	11
"2182"	"SSH1"	2
"2183"	"SSPN"	13
"2184"	"SSR2"	18
"2185"	"SSR4"	6
"2186"	"SSTR2"	1
"2187"	"SSX2IP"	2
"2188"	"ST3GAL5"	16
"2189"	"ST5"	14
"2190"	"ST6GAL2"	13
"2191"	"ST8SIA1"	13
"2192"	"STARD10"	7
"2193"	"STARD4_AS1"	14
"2194"	"STAT3"	14
"2195"	"STC2"	1
"2196"	"STK19"	20
"2197"	"STK3"	7
"2198"	"STK38L"	6
"2199"	"STMN2"	11
"2200"	"STMN4"	19
"2201"	"STOM"	7
"2202"	"STRA6"	18
"2203"	"STRN3"	6
"2204"	"STUB1"	13
"2205"	"STX2"	6
"2206"	"STXBP1"	13
"2207"	"STXBP6"	6
"2208"	"SULF1"	4
"2209"	"SULF2"	18
"2210"	"SULT1C4"	2
"2211"	"SULT1E1"	20
"2212"	"SUPT3H"	7
"2213"	"SURF6"	16
"2214"	"SUSD3"	1
"2215"	"SUZ12"	13
"2216"	"SVBP"	7
"2217"	"SVEP1"	15
"2218"	"SVIL"	10
"2219"	"SYDE1"	3
"2220"	"SYF2"	18
"2221"	"SYK"	17
"2222"	"SYNE1"	6
"2223"	"SYNE2"	17
"2224"	"SYNGR2"	20
"2225"	"SYNM"	16
"2226"	"SYNPO2"	11
"2227"	"SYPL1"	20
"2228"	"SYT1"	6
"2229"	"SYT11"	14
"2230"	"TAC3"	10
"2231"	"TACC1"	14
"2232"	"TACC3"	20
"2233"	"TAF1C"	7
"2234"	"TAF1D"	2
"2235"	"TAGLN"	11
"2236"	"TAGLN2"	17
"2237"	"TAGLN3"	6
"2238"	"TATDN1"	2
"2239"	"TBC1D10B"	16
"2240"	"TBCB"	13
"2241"	"TBL1XR1"	3
"2242"	"TBPL1"	2
"2243"	"TBX2"	13
"2244"	"TBX3"	11
"2245"	"TCEA3"	1
"2246"	"TCEAL3"	13
"2247"	"TCEAL7"	13
"2248"	"TCF12"	7
"2249"	"TCF19"	13
"2250"	"TCF21"	5
"2251"	"TCF4"	5
"2252"	"TEK"	15
"2253"	"TENM3"	20
"2254"	"TENM4"	4
"2255"	"TERF1"	11
"2256"	"TFAP4"	2
"2257"	"TFDP2"	5
"2258"	"TFF3"	1
"2259"	"TFPI"	17
"2260"	"TFPI2"	20
"2261"	"TGFB1"	20
"2262"	"TGFB1I1"	6
"2263"	"TGFBI"	3
"2264"	"TGFBR2"	15
"2265"	"TGIF1"	2
"2266"	"TGIF2"	7
"2267"	"TGM2"	20
"2268"	"THAP11"	13
"2269"	"THBS3"	20
"2270"	"THOC7"	14
"2271"	"THRB"	13
"2272"	"THSD4"	17
"2273"	"THSD7A"	2
"2274"	"THUMPD2"	18
"2275"	"THY1"	3
"2276"	"TIA1"	7
"2277"	"TIMP1"	20
"2278"	"TIMP3"	6
"2279"	"TINAGL1"	13
"2280"	"TJP2"	20
"2281"	"TK1"	20
"2282"	"TKT"	2
"2283"	"TLE1"	2
"2284"	"TLE2"	18
"2285"	"TLE3"	6
"2286"	"TLE4"	2
"2287"	"TLK1"	2
"2288"	"TLN1"	20
"2289"	"TLN2"	3
"2290"	"TLX2"	14
"2291"	"TM2D2"	15
"2292"	"TM4SF1"	20
"2293"	"TM4SF4"	19
"2294"	"TM9SF2"	20
"2295"	"TMA7"	7
"2296"	"TMCC3"	16
"2297"	"TMCO3"	20
"2298"	"TMED9"	20
"2299"	"TMEFF2"	2
"2300"	"TMEM100"	3
"2301"	"TMEM109"	20
"2302"	"TMEM117"	2
"2303"	"TMEM119"	3
"2304"	"TMEM120A"	2
"2305"	"TMEM123"	3
"2306"	"TMEM141"	3
"2307"	"TMEM14A"	9
"2308"	"TMEM176A"	12
"2309"	"TMEM176B"	12
"2310"	"TMEM177"	7
"2311"	"TMEM18"	2
"2312"	"TMEM189"	6
"2313"	"TMEM203"	2
"2314"	"TMEM204"	7
"2315"	"TMEM246"	2
"2316"	"TMEM258"	7
"2317"	"TMEM263"	1
"2318"	"TMEM43"	7
"2319"	"TMEM45A"	13
"2320"	"TMEM45B"	1
"2321"	"TMEM47"	3
"2322"	"TMEM5"	7
"2323"	"TMEM59"	20
"2324"	"TMEM59L"	1
"2325"	"TMEM65"	20
"2326"	"TMEM86B"	1
"2327"	"TMEM87A"	20
"2328"	"TMEM88"	3
"2329"	"TMEM9"	14
"2330"	"TMEM98"	5
"2331"	"TMOD3"	14
"2332"	"TMSB10"	14
"2333"	"TMSB15A"	14
"2334"	"TMSB4X"	6
"2335"	"TMTC2"	16
"2336"	"TNC"	1
"2337"	"TNFAIP8"	7
"2338"	"TNFRSF21"	5
"2339"	"TNMD"	11
"2340"	"TNNI1"	2
"2341"	"TNNT1"	9
"2342"	"TNRC6B"	18
"2343"	"TNS2"	6
"2344"	"TNS3"	20
"2345"	"TOMM7"	7
"2346"	"TOP2A"	3
"2347"	"TOX"	5
"2348"	"TP53I11"	6
"2349"	"TPBG"	19
"2350"	"TPD52"	9
"2351"	"TPI1"	9
"2352"	"TPM1"	11
"2353"	"TPM2"	11
"2354"	"TPM3"	20
"2355"	"TPM4"	13
"2356"	"TPPP3"	4
"2357"	"TPX2"	3
"2358"	"TRA2B"	2
"2359"	"TRAF4"	17
"2360"	"TRAF5"	6
"2361"	"TRAF7"	13
"2362"	"TRAPPC2L"	20
"2363"	"TRIM28"	2
"2364"	"TRIM59"	3
"2365"	"TRIM8"	6
"2366"	"TRIP13"	20
"2367"	"TROVE2"	7
"2368"	"TRPS1"	7
"2369"	"TSC22D1"	7
"2370"	"TSC22D4"	2
"2371"	"TSHZ2"	18
"2372"	"TSPAN12"	14
"2373"	"TSPAN2"	13
"2374"	"TSPAN4"	20
"2375"	"TSPAN6"	18
"2376"	"TSPAN7"	20
"2377"	"TSPAN8"	20
"2378"	"TSPAN9"	9
"2379"	"TSPO"	3
"2380"	"TSPYL1"	7
"2381"	"TSTD1"	15
"2382"	"TTC3"	6
"2383"	"TTC37"	6
"2384"	"TTC9B"	1
"2385"	"TTK"	3
"2386"	"TTR"	1
"2387"	"TTYH1"	6
"2388"	"TUBA1A"	6
"2389"	"TUBA1B"	9
"2390"	"TUBA1C"	9
"2391"	"TUBB"	13
"2392"	"TUBB2A"	6
"2393"	"TUBB2B"	11
"2394"	"TUBB4B"	9
"2395"	"TUBB6"	10
"2396"	"TUBE1"	14
"2397"	"TUBG1"	13
"2398"	"TUG1"	2
"2399"	"TULP4"	6
"2400"	"TUSC1"	2
"2401"	"TWF2"	20
"2402"	"TWIST2"	4
"2403"	"TWSG1"	14
"2404"	"TXN"	14
"2405"	"TXNDC17"	14
"2406"	"TXNIP"	19
"2407"	"TXNL4A"	13
"2408"	"TYMS"	10
"2409"	"UACA"	4
"2410"	"UAP1"	3
"2411"	"UBAC2"	7
"2412"	"UBC"	7
"2413"	"UBE2C"	3
"2414"	"UBE2E2"	13
"2415"	"UBE2E3"	18
"2416"	"UBE2G2"	14
"2417"	"UBE2H"	13
"2418"	"UBE2S"	13
"2419"	"UBE2T"	9
"2420"	"UBE2Z"	13
"2421"	"UBL3"	2
"2422"	"UBL5"	6
"2423"	"UBTD2"	2
"2424"	"UBXN4"	7
"2425"	"UCHL1"	6
"2426"	"UCHL3"	20
"2427"	"UCP2"	20
"2428"	"UFM1"	6
"2429"	"UGCG"	2
"2430"	"UHRF1"	14
"2431"	"UNC119"	7
"2432"	"UNC5B"	4
"2433"	"UNG"	2
"2434"	"UPF2"	18
"2435"	"UPF3B"	7
"2436"	"UPK3B"	20
"2437"	"UQCR11"	6
"2438"	"UQCRC1"	20
"2439"	"UQCRHL"	7
"2440"	"UQCRQ"	7
"2441"	"URI1"	2
"2442"	"UROD"	15
"2443"	"USP12"	2
"2444"	"USP18"	17
"2445"	"USP22"	6
"2446"	"USP25"	3
"2447"	"USP7"	6
"2448"	"UXS1"	6
"2449"	"VAMP2"	6
"2450"	"VAMP5"	9
"2451"	"VAMP8"	20
"2452"	"VASN"	7
"2453"	"VAT1L"	1
"2454"	"VCAN"	17
"2455"	"VCL"	13
"2456"	"VCP"	20
"2457"	"VDAC1"	20
"2458"	"VEGFA"	14
"2459"	"VGLL4"	5
"2460"	"VIL1"	1
"2461"	"VIM"	13
"2462"	"VIPR2"	2
"2463"	"VKORC1"	1
"2464"	"VSTM4"	9
"2465"	"VWCE"	6
"2466"	"WASF1"	18
"2467"	"WDR1"	13
"2468"	"WDR34"	6
"2469"	"WDR76"	14
"2470"	"WEE1"	20
"2471"	"WFDC1"	10
"2472"	"WIF1"	10
"2473"	"WIZ"	20
"2474"	"WNT5A"	11
"2475"	"XAF1"	20
"2476"	"XBP1"	20
"2477"	"XRCC5"	6
"2478"	"XRRA1"	6
"2479"	"YAP1"	2
"2480"	"YBX1"	6
"2481"	"YBX3"	2
"2482"	"YPEL3"	6
"2483"	"YPEL5"	6
"2484"	"YWHAE"	2
"2485"	"YWHAH"	6
"2486"	"ZBTB20"	18
"2487"	"ZBTB8A"	2
"2488"	"ZCCHC24"	20
"2489"	"ZEB2"	8
"2490"	"ZFAND2A"	1
"2491"	"ZFAS1"	18
"2492"	"ZFHX3"	4
"2493"	"ZFHX4"	18
"2494"	"ZFP30"	2
"2495"	"ZFP36"	20
"2496"	"ZFP36L1"	7
"2497"	"ZFP36L2"	14
"2498"	"ZFP82"	2
"2499"	"ZFYVE21"	13
"2500"	"ZNF106"	9
"2501"	"ZNF146"	2
"2502"	"ZNF268"	17
"2503"	"ZNF274"	16
"2504"	"ZNF281"	18
"2505"	"ZNF32"	2
"2506"	"ZNF333"	2
"2507"	"ZNF395"	13
"2508"	"ZNF503"	11
"2509"	"ZNF512"	18
"2510"	"ZNF521"	4
"2511"	"ZNF532"	18
"2512"	"ZNF558"	7
"2513"	"ZNF581"	2
"2514"	"ZNF639"	13
"2515"	"ZNF669"	2
"2516"	"ZNF703"	13
"2517"	"ZNF71"	7
"2518"	"ZNF711"	7
"2519"	"ZNF714"	14
"2520"	"ZNF738"	5
"2521"	"ZNF804A"	3
"2522"	"ZNF821"	7
"2523"	"ZNF83"	20
"2524"	"ZNF90"	18
"2525"	"ZSCAN16_AS1"	2
"2526"	"ZSCAN2"	7
"2527"	"ZWINT"	9
"2528"	"ZYX"	6
