	"names"	"clusters"
"1937"	"KHDRBS3"	9
"1938"	"KHK"	12
"1939"	"KIAA0101"	5
"1940"	"KIAA0232"	16
"1941"	"KIAA0355"	9
"1942"	"KIAA0430"	4
"1943"	"KIAA0895L"	9
"1944"	"KIAA0930"	16
"1945"	"KIAA1217"	4
"1946"	"KIAA1324"	19
"1947"	"KIAA1328"	3
"1948"	"KIAA1522"	4
"1949"	"KIAA1524"	5
"1950"	"KIAA1549"	4
"1951"	"KIAA1551"	8
"1952"	"KIAA1715"	16
"1953"	"KIAA2013"	13
"1954"	"KIDINS220"	4
"1955"	"KIF11"	9
"1956"	"KIF12"	4
"1957"	"KIF14"	9
"1958"	"KIF18A"	9
"1959"	"KIF1B"	4
"1960"	"KIF1C"	16
"1961"	"KIF20A"	9
"1962"	"KIF20B"	3
"1963"	"KIF21A"	16
"1964"	"KIF22"	4
"1965"	"KIF23"	9
"1966"	"KIF26B"	19
"1967"	"KIF2C"	4
"1968"	"KIF4A"	9
"1969"	"KIF5B"	4
"1970"	"KIF5C"	8
"1971"	"KIFAP3"	9
"1972"	"KIFC1"	4
"1973"	"KISS1"	19
"1974"	"KIT"	4
"1975"	"KITLG"	4
"1976"	"KLC1"	1
"1977"	"KLC4"	1
"1978"	"KLF10"	4
"1979"	"KLF11"	4
"1980"	"KLF12"	4
"1981"	"KLF3"	16
"1982"	"KLF4"	7
"1983"	"KLF5"	8
"1984"	"KLF6"	4
"1985"	"KLHDC2"	16
"1986"	"KLHDC8B"	5
"1987"	"KLHL13"	13
"1988"	"KLHL14"	9
"1989"	"KLHL21"	4
"1990"	"KLHL24"	4
"1991"	"KLK1"	9
"1992"	"KMT2A"	9
"1993"	"KMT2E"	4
"1994"	"KMT5A"	16
"1995"	"KNOP1"	16
"1996"	"KNSTRN"	16
"1997"	"KPNA2"	3
"1998"	"KPNA4"	3
"1999"	"KRCC1"	4
"2000"	"KRT18"	5
"2001"	"KRT19"	15
"2002"	"KRT20"	19
"2003"	"KRT8"	3
"2004"	"KRTCAP2"	4
"2005"	"KRTCAP3"	13
"2006"	"KTN1"	4
"2007"	"L1TD1"	8
"2008"	"L3MBTL3"	4
"2009"	"LACE1"	13
"2010"	"LACTB2"	13
"2011"	"LAD1"	9
"2012"	"LAMA1"	19
"2013"	"LAMA3"	13
"2014"	"LAMA4"	19
"2015"	"LAMA5"	8
"2016"	"LAMB1"	4
"2017"	"LAMB3"	4
"2018"	"LAMC1"	4
"2019"	"LAMC2"	8
"2020"	"LAMP1"	19
"2021"	"LAMTOR4"	3
"2022"	"LAPTM4A"	8
"2023"	"LAPTM4B"	4
"2024"	"LARGE"	4
"2025"	"LBH"	8
"2026"	"LBR"	9
"2027"	"LBX2"	19
"2028"	"LBX2_AS1"	13
"2029"	"LCN12"	19
"2030"	"LCN15"	18
"2031"	"LCOR"	13
"2032"	"LCT"	19
"2033"	"LDB1"	9
"2034"	"LDB2"	4
"2035"	"LDHA"	13
"2036"	"LDLR"	16
"2037"	"LDOC1"	4
"2038"	"LEAP2"	19
"2039"	"LEFTY1"	7
"2040"	"LEMD2"	16
"2041"	"LEPROT"	4
"2042"	"LEPROTL1"	19
"2043"	"LGALS1"	14
"2044"	"LGALS14"	5
"2045"	"LGALS2"	19
"2046"	"LGALS3"	9
"2047"	"LGALS3BP"	19
"2048"	"LGALS4"	14
"2049"	"LGALS9"	7
"2050"	"LGI4"	9
"2051"	"LGMN"	19
"2052"	"LGR4"	8
"2053"	"LHFP"	16
"2054"	"LHPP"	19
"2055"	"LIMA1"	14
"2056"	"LIMD2"	4
"2057"	"LIMS2"	3
"2058"	"LIN7A"	19
"2059"	"LINC00261"	1
"2060"	"LINC00339"	3
"2061"	"LINC00511"	4
"2062"	"LINC00526"	9
"2063"	"LINC00665"	13
"2064"	"LINC00667"	13
"2065"	"LINC00675"	5
"2066"	"LINC00685"	9
"2067"	"LINC00847"	4
"2068"	"LINC00869"	9
"2069"	"LINC00936"	4
"2070"	"LINC00937"	5
"2071"	"LINC00954"	4
"2072"	"LINC00969"	4
"2073"	"LINC00982"	19
"2074"	"LINC01082"	5
"2075"	"LINC01089"	4
"2076"	"LINC01106"	19
"2077"	"LINC01116"	9
"2078"	"LINC01207"	3
"2079"	"LINC01224"	9
"2080"	"LINC01314"	4
"2081"	"LINC01574"	4
"2082"	"LIPA"	12
"2083"	"LIPG"	4
"2084"	"LIPH"	18
"2085"	"LITAF"	5
"2086"	"LIX1L"	9
"2087"	"LL22NC03_86G7_1"	5
"2088"	"LLGL1"	16
"2089"	"LLGL2"	9
"2090"	"LLNLR_245B6_1"	16
"2091"	"LMBR1L"	4
"2092"	"LMCD1"	16
"2093"	"LMNA"	4
"2094"	"LMNB1"	4
"2095"	"LMO2"	3
"2096"	"LMO4"	9
"2097"	"LMO7"	14
"2098"	"LONRF1"	9
"2099"	"LOX"	19
"2100"	"LPAR2"	4
"2101"	"LPAR5"	9
"2102"	"LPAR6"	4
"2103"	"LPCAT1"	4
"2104"	"LPCAT2"	4
"2105"	"LPCAT4"	9
"2106"	"LPGAT1"	11
"2107"	"LPIN2"	19
"2108"	"LRAT"	8
"2109"	"LRBA"	3
"2110"	"LRCH1"	5
"2111"	"LRCH4"	4
"2112"	"LRIG2"	3
"2113"	"LRIG3"	14
"2114"	"LRP10"	16
"2115"	"LRP2"	13
"2116"	"LRP5"	16
"2117"	"LRP6"	4
"2118"	"LRPPRC"	13
"2119"	"LRRC16A"	3
"2120"	"LRRC75A"	5
"2121"	"LRRC8A"	16
"2122"	"LRRFIP1"	16
"2123"	"LRRIQ1"	4
"2124"	"LRRN1"	4
"2125"	"LSAMP"	16
"2126"	"LSM4"	5
"2127"	"LTA4H"	19
"2128"	"LTBP1"	4
"2129"	"LTBP3"	19
"2130"	"LTBP4"	4
"2131"	"LUC7L2"	16
"2132"	"LUM"	19
"2133"	"LUZP1"	19
"2134"	"LXN"	3
"2135"	"LY6H"	13
"2136"	"LYN"	13
"2137"	"LYPD2"	5
"2138"	"LYPD6B"	8
"2139"	"LYRM9"	19
"2140"	"LYSMD2"	13
"2141"	"LYZ"	13
"2142"	"LZTS2"	16
"2143"	"MAB21L2"	4
"2144"	"MACC1"	12
"2145"	"MACF1"	4
"2146"	"MAD2L1"	5
"2147"	"MAD2L2"	8
"2148"	"MAF"	12
"2149"	"MAFB"	1
"2150"	"MAFF"	8
"2151"	"MAGED2"	4
"2152"	"MAGEF1"	4
"2153"	"MAGEH1"	16
"2154"	"MAGEL2"	4
"2155"	"MAGI1"	13
"2156"	"MALAT1"	8
"2157"	"MALL"	12
"2158"	"MALRD1"	12
"2159"	"MAMDC4"	19
"2160"	"MAML2"	4
"2161"	"MAN1A1"	19
"2162"	"MAN1C1"	12
"2163"	"MAN2A1"	13
"2164"	"MANBA"	9
"2165"	"MANSC1"	9
"2166"	"MAOA"	13
"2167"	"MAOB"	12
"2168"	"MAP1B"	4
"2169"	"MAP1LC3A"	9
"2170"	"MAP1LC3B"	9
"2171"	"MAP1S"	16
"2172"	"MAP2K2"	5
"2173"	"MAP4K1"	4
"2174"	"MAP4K5"	16
"2175"	"MAP7D3"	9
"2176"	"MAP9"	9
"2177"	"MAPK1"	5
"2178"	"MAPK3"	9
"2179"	"MAPK7"	5
"2180"	"MAPKAPK2"	19
"2181"	"MAPRE2"	4
"2182"	"MAPRE3"	19
"2183"	"MARC1"	13
"2184"	"MARC2"	19
"2185"	"MARCH3"	9
"2186"	"MARCH6"	9
"2187"	"MARCH7"	16
"2188"	"MARCKS"	7
"2189"	"MARCKSL1"	8
"2190"	"MASP1"	11
"2191"	"MASTL"	9
"2192"	"MATN2"	7
"2193"	"MAU2"	7
"2194"	"MAZ"	4
"2195"	"MB21D2"	7
"2196"	"MBIP"	9
"2197"	"MBNL1"	5
"2198"	"MBNL2"	16
"2199"	"MBOAT1"	9
"2200"	"MBOAT2"	8
"2201"	"MBTPS1"	16
"2202"	"MCCC1"	19
"2203"	"MCM6"	19
"2204"	"MCOLN3"	11
"2205"	"MCTP2"	9
"2206"	"MDC1"	16
"2207"	"MDFI"	8
"2208"	"MDFIC"	3
"2209"	"MDH2"	13
"2210"	"MDK"	4
"2211"	"MDM4"	4
"2212"	"MDP1"	16
"2213"	"MECOM"	4
"2214"	"MECP2"	4
"2215"	"MED21"	9
"2216"	"MED24"	9
"2217"	"MED30"	16
"2218"	"MED7"	4
"2219"	"MEF2A"	4
"2220"	"MEF2C"	14
"2221"	"MEF2D"	9
"2222"	"MEG3"	8
"2223"	"MEGF6"	16
"2224"	"MEIS1"	16
"2225"	"MEIS2"	16
"2226"	"MEP1A"	19
"2227"	"MESP1"	13
"2228"	"METRN"	3
"2229"	"METTL3"	3
"2230"	"METTL7A"	4
"2231"	"METTL7B"	19
"2232"	"MEX3A"	4
"2233"	"MEX3B"	4
"2234"	"MEX3D"	16
"2235"	"MFAP2"	8
"2236"	"MFAP4"	1
"2237"	"MFGE8"	8
"2238"	"MFHAS1"	15
"2239"	"MFI2"	19
"2240"	"MFNG"	19
"2241"	"MFSD10"	16
"2242"	"MFSD11"	16
"2243"	"MFSD12"	5
"2244"	"MFSD14A"	9
"2245"	"MFSD6"	3
"2246"	"MFSD6L"	9
"2247"	"MGLL"	3
"2248"	"MGP"	13
"2249"	"MGST1"	13
"2250"	"MGST3"	5
"2251"	"MIB2"	3
"2252"	"MICAL2"	3
"2253"	"MICU3"	16
"2254"	"MID1IP1"	19
"2255"	"MIDN"	8
"2256"	"MIF"	4
"2257"	"MIF_AS1"	19
"2258"	"MIR210HG"	3
"2259"	"MIR4458HG"	4
"2260"	"MIS12"	16
"2261"	"MIS18BP1"	3
"2262"	"MISP"	5
"2263"	"MKI67"	3
"2264"	"MKRN1"	4
"2265"	"MLF1"	4
"2266"	"MLH1"	4
"2267"	"MLLT11"	8
"2268"	"MLLT3"	8
"2269"	"MLN"	12
"2270"	"MLXIP"	4
"2271"	"MMD"	16
"2272"	"MMEL1"	9
"2273"	"MMP11"	4
"2274"	"MMP14"	4
"2275"	"MMP15"	4
"2276"	"MMP16"	13
"2277"	"MMP2"	9
"2278"	"MMP28"	5
"2279"	"MOAP1"	9
"2280"	"MOB3A"	3
"2281"	"MOB4"	4
"2282"	"MOCS1"	19
"2283"	"MOCS2"	13
"2284"	"MOGAT2"	19
"2285"	"MORF4L1"	4
"2286"	"MORN4"	4
"2287"	"MOSPD3"	4
"2288"	"MPC2"	16
"2289"	"MPDZ"	4
"2290"	"MPP1"	19
"2291"	"MPP6"	12
"2292"	"MPV17"	13
"2293"	"MPZL1"	9
"2294"	"MPZL2"	4
"2295"	"MRAS"	9
"2296"	"MRGBP"	9
"2297"	"MRO"	7
"2298"	"MROH8"	4
"2299"	"MRPL12"	13
"2300"	"MRPL15"	19
"2301"	"MRPL2"	19
"2302"	"MRPL23"	13
"2303"	"MRPL33"	16
"2304"	"MRPL34"	13
"2305"	"MRPL37"	13
"2306"	"MRPL43"	9
"2307"	"MRPL50"	13
"2308"	"MRPL53"	9
"2309"	"MRPS12"	13
"2310"	"MRPS22"	13
"2311"	"MRPS25"	13
"2312"	"MRPS26"	5
"2313"	"MRPS28"	9
"2314"	"MRPS30"	13
"2315"	"MRPS34"	13
"2316"	"MRPS35"	13
"2317"	"MRPS6"	13
"2318"	"MRPS7"	13
"2319"	"MRRF"	13
"2320"	"MRTO4"	19
"2321"	"MS4A8"	13
"2322"	"MSI2"	16
"2323"	"MSLN"	15
"2324"	"MSMO1"	13
"2325"	"MSR1"	19
"2326"	"MSRB3"	5
"2327"	"MST1"	19
"2328"	"MT1E"	5
"2329"	"MT1F"	1
"2330"	"MT1G"	2
"2331"	"MT1H"	12
"2332"	"MT1X"	14
"2333"	"MT2A"	9
"2334"	"MTA1"	3
"2335"	"MTCH2"	19
"2336"	"MTF2"	16
"2337"	"MTG1"	5
"2338"	"MTMR11"	9
"2339"	"MTMR12"	9
"2340"	"MTMR2"	16
"2341"	"MTPN"	5
"2342"	"MTRNR2L12"	16
"2343"	"MTRNR2L8"	9
"2344"	"MTSS1"	5
"2345"	"MTTP"	18
"2346"	"MTUS1"	9
"2347"	"MT_ATP6"	19
"2348"	"MT_ATP8"	5
"2349"	"MT_CO1"	19
"2350"	"MT_CO2"	11
"2351"	"MT_CO3"	19
"2352"	"MT_CYB"	19
"2353"	"MT_ND1"	12
"2354"	"MT_ND2"	12
"2355"	"MT_ND3"	4
"2356"	"MT_ND4"	19
"2357"	"MT_ND4L"	4
"2358"	"MT_ND5"	14
"2359"	"MT_ND6"	13
"2360"	"MUC12"	3
"2361"	"MUC13"	12
"2362"	"MUC20"	3
"2363"	"MUC3A"	19
"2364"	"MUC4"	5
"2365"	"MUM1"	4
"2366"	"MVP"	4
"2367"	"MXD3"	4
"2368"	"MXI1"	9
"2369"	"MXRA7"	4
"2370"	"MXRA8"	8
"2371"	"MYADM"	8
"2372"	"MYB"	18
"2373"	"MYBL2"	9
"2374"	"MYC"	14
"2375"	"MYCL"	4
"2376"	"MYD88"	5
"2377"	"MYEF2"	4
"2378"	"MYEOV2"	4
"2379"	"MYH11"	5
"2380"	"MYH9"	9
"2381"	"MYL12A"	8
"2382"	"MYL12B"	4
"2383"	"MYL3"	19
"2384"	"MYL5"	13
"2385"	"MYL6"	3
"2386"	"MYL9"	7
"2387"	"MYLIP"	1
"2388"	"MYLK"	18
"2389"	"MYO10"	4
"2390"	"MYO15B"	19
"2391"	"MYO1A"	14
"2392"	"MYO1B"	4
"2393"	"MYO1D"	9
"2394"	"MYO5C"	3
"2395"	"MYO6"	16
"2396"	"MYO9A"	9
"2397"	"MYOCD"	16
"2398"	"MYOM3"	19
"2399"	"MZT1"	16
"2400"	"MZT2B"	5
"2401"	"N4BP2L1"	9
"2402"	"N4BP2L2"	9
"2403"	"NAA10"	19
"2404"	"NAA25"	14
"2405"	"NAA38"	9
"2406"	"NAAA"	19
"2407"	"NAALADL2"	4
"2408"	"NAB1"	9
"2409"	"NABP1"	19
"2410"	"NACA"	13
"2411"	"NAGK"	4
"2412"	"NAGS"	6
"2413"	"NAIP"	9
"2414"	"NANOS3"	4
"2415"	"NANS"	3
"2416"	"NARF"	3
"2417"	"NAT14"	3
"2418"	"NAV1"	9
"2419"	"NBAS"	13
"2420"	"NBEAL1"	5
"2421"	"NBL1"	4
"2422"	"NBPF14"	9
"2423"	"NBPF19"	5
"2424"	"NCAM1"	5
"2425"	"NCBP2_AS2"	13
"2426"	"NCOA2"	3
"2427"	"NCOA3"	16
"2428"	"NCOA7"	12
"2429"	"NCS1"	1
"2430"	"NDEL1"	16
"2431"	"NDFIP1"	16
"2432"	"NDNF"	19
"2433"	"NDRG1"	12
"2434"	"NDUFA1"	4
"2435"	"NDUFA10"	13
"2436"	"NDUFA11"	16
"2437"	"NDUFA13"	4
"2438"	"NDUFA3"	4
"2439"	"NDUFA4L2"	7
"2440"	"NDUFA7"	9
"2441"	"NDUFAF4"	13
"2442"	"NDUFB1"	4
"2443"	"NDUFB9"	13
"2444"	"NDUFC1"	4
"2445"	"NDUFC2"	4
"2446"	"NDUFS2"	13
"2447"	"NDUFV1"	13
"2448"	"NEAT1"	6
"2449"	"NECAP2"	16
"2450"	"NEDD4"	19
"2451"	"NEDD4L"	9
"2452"	"NEIL2"	4
"2453"	"NEK2"	15
"2454"	"NEK3"	9
"2455"	"NEK9"	19
"2456"	"NELL2"	19
"2457"	"NEMP2"	9
"2458"	"NENF"	13
"2459"	"NEO1"	4
"2460"	"NES"	4
"2461"	"NET1"	8
"2462"	"NEU1"	11
"2463"	"NEU4"	9
"2464"	"NEUROD1"	4
"2465"	"NEXN"	13
"2466"	"NFATC2"	13
"2467"	"NFATC3"	15
"2468"	"NFE2L1"	4
"2469"	"NFIB"	4
"2470"	"NFIL3"	19
"2471"	"NFU1"	3
"2472"	"NGFRAP1"	4
"2473"	"NGRN"	9
"2474"	"NHLRC3"	4
"2475"	"NHS"	16
"2476"	"NHSL2"	1
"2477"	"NID1"	9
"2478"	"NIFK_AS1"	3
"2479"	"NINJ1"	1
"2480"	"NINL"	4
"2481"	"NIPAL1"	4
"2482"	"NIPSNAP1"	13
"2483"	"NIT2"	13
"2484"	"NKAIN3"	4
"2485"	"NKD2"	19
"2486"	"NKTR"	4
"2487"	"NLN"	19
"2488"	"NLRP1"	3
"2489"	"NMD3"	9
"2490"	"NME1"	13
"2491"	"NME2"	3
"2492"	"NME4"	13
"2493"	"NME7"	9
"2494"	"NMNAT3"	13
"2495"	"NMT1"	9
"2496"	"NMT2"	16
"2497"	"NNAT"	8
"2498"	"NNT_AS1"	13
"2499"	"NOL4"	13
"2500"	"NOL9"	9
"2501"	"NOMO1"	9
"2502"	"NOP16"	13
"2503"	"NOS3"	19
"2504"	"NOTCH1"	16
"2505"	"NOTCH2"	4
"2506"	"NOTCH3"	4
"2507"	"NPC1L1"	19
"2508"	"NPC2"	19
"2509"	"NPDC1"	4
"2510"	"NPM1"	13
"2511"	"NPR3"	5
"2512"	"NQO1"	5
"2513"	"NR0B2"	6
"2514"	"NR1H3"	13
"2515"	"NR1H4"	19
"2516"	"NR2F2"	8
"2517"	"NR2F6"	5
"2518"	"NR3C1"	12
"2519"	"NR4A1"	4
"2520"	"NR4A2"	9
"2521"	"NR6A1"	16
"2522"	"NREP"	4
"2523"	"NRGN"	5
"2524"	"NRM"	4
"2525"	"NRSN2"	5
"2526"	"NSD1"	16
"2527"	"NSG1"	4
"2528"	"NSMCE2"	1
"2529"	"NSMCE4A"	9
"2530"	"NT5C2"	16
"2531"	"NT5DC1"	19
"2532"	"NT5E"	4
"2533"	"NTAN1"	4
"2534"	"NTN4"	13
"2535"	"NTPCR"	4
"2536"	"NUCB2"	16
"2537"	"NUCKS1"	9
"2538"	"NUDCD1"	5
"2539"	"NUDCD3"	9
"2540"	"NUDT11"	4
"2541"	"NUDT14"	13
"2542"	"NUDT15"	9
"2543"	"NUDT16L1"	9
"2544"	"NUDT4"	8
"2545"	"NUDT8"	13
"2546"	"NUF2"	9
"2547"	"NUFIP1"	13
"2548"	"NUSAP1"	4
"2549"	"NUTF2"	5
"2550"	"NUTM2B_AS1"	9
"2551"	"NXT1"	5
"2552"	"OAF"	19
"2553"	"OAT"	2
"2554"	"OAZ2"	4
"2555"	"OBSCN"	13
"2556"	"OBSL1"	9
"2557"	"OCIAD2"	4
"2558"	"ODC1"	10
"2559"	"ODF2L"	4
"2560"	"OFD1"	4
"2561"	"OGG1"	13
"2562"	"OLFM2"	4
"2563"	"OLFM3"	7
"2564"	"OLFML3"	5
"2565"	"ONECUT2"	13
"2566"	"OPHN1"	9
"2567"	"OPN3"	9
"2568"	"OPTN"	16
"2569"	"ORAI2"	16
"2570"	"ORMDL3"	4
"2571"	"OSBP2"	19
"2572"	"OSBPL3"	19
"2573"	"OSBPL8"	4
"2574"	"OSER1_AS1"	16
"2575"	"OSR1"	3
"2576"	"OSR2"	12
"2577"	"OST4"	4
"2578"	"OSTF1"	16
"2579"	"OTC"	12
"2580"	"OTUD1"	5
"2581"	"OTUD6B_AS1"	1
"2582"	"OTUD7B"	9
"2583"	"OVOL1"	9
"2584"	"OXR1"	16
"2585"	"P2RY6"	19
"2586"	"P3H1"	16
"2587"	"P3H2"	8
"2588"	"P3H3"	4
"2589"	"P4HA1"	3
"2590"	"P4HB"	13
"2591"	"PABPC1L"	4
"2592"	"PACSIN3"	19
"2593"	"PADI2"	9
"2594"	"PAFAH1B2"	4
"2595"	"PAFAH1B3"	8
"2596"	"PAG1"	4
"2597"	"PAGR1"	9
"2598"	"PAH"	19
"2599"	"PAICS"	13
"2600"	"PAIP1"	9
"2601"	"PAIP2"	4
"2602"	"PAK1"	3
"2603"	"PAK1IP1"	13
"2604"	"PAK4"	3
"2605"	"PAK7"	16
"2606"	"PALLD"	12
"2607"	"PALM"	16
"2608"	"PAM16"	9
"2609"	"PAN3"	9
"2610"	"PAPLN"	19
"2611"	"PAPSS2"	4
"2612"	"PAQR5"	9
"2613"	"PAQR7"	13
"2614"	"PARD3"	4
"2615"	"PARD3B"	9
"2616"	"PARM1"	5
"2617"	"PARP6"	9
"2618"	"PARVA"	16
"2619"	"PARVB"	12
"2620"	"PAWR"	3
"2621"	"PAXBP1"	16
"2622"	"PBLD"	12
"2623"	"PBRM1"	16
"2624"	"PBX1"	16
"2625"	"PBX3"	9
"2626"	"PBXIP1"	16
"2627"	"PCAT14"	13
"2628"	"PCAT6"	9
"2629"	"PCBD1"	13
"2630"	"PCBP2"	9
"2631"	"PCDH1"	9
"2632"	"PCDH18"	16
"2633"	"PCGF1"	3
"2634"	"PCGF2"	8
"2635"	"PCK1"	9
"2636"	"PCM1"	4
"2637"	"PCMTD1"	16
"2638"	"PCMTD2"	4
"2639"	"PCOLCE"	4
"2640"	"PCSK1N"	12
"2641"	"PCSK5"	12
"2642"	"PCSK7"	16
"2643"	"PCSK9"	16
"2644"	"PCTP"	3
"2645"	"PCYT2"	13
"2646"	"PDAP1"	5
"2647"	"PDCD10"	16
"2648"	"PDCD7"	3
"2649"	"PDCL"	9
"2650"	"PDE11A"	12
"2651"	"PDE1A"	1
"2652"	"PDE3A"	13
"2653"	"PDE3B"	4
"2654"	"PDE4DIP"	9
"2655"	"PDE6D"	5
"2656"	"PDE8A"	3
"2657"	"PDGFC"	10
"2658"	"PDGFRB"	1
"2659"	"PDHA1"	13
"2660"	"PDK1"	5
"2661"	"PDK2"	9
"2662"	"PDK4"	3
"2663"	"PDLIM1"	3
"2664"	"PDLIM2"	6
"2665"	"PDLIM3"	9
"2666"	"PDLIM4"	4
"2667"	"PDLIM7"	4
"2668"	"PDP1"	13
"2669"	"PDPN"	4
"2670"	"PDS5B"	3
"2671"	"PDX1"	7
"2672"	"PDZD7"	19
"2673"	"PDZRN3"	12
"2674"	"PEBP1"	13
"2675"	"PECR"	19
"2676"	"PEG10"	17
"2677"	"PEG3"	9
"2678"	"PEPD"	6
"2679"	"PER2"	3
"2680"	"PERP"	4
"2681"	"PES1"	13
"2682"	"PET100"	8
"2683"	"PEX26"	5
"2684"	"PFDN4"	4
"2685"	"PFKFB3"	16
"2686"	"PFN2"	9
"2687"	"PGAP1"	9
"2688"	"PGBD5"	5
"2689"	"PGF"	4
"2690"	"PGK1"	13
"2691"	"PGM3"	19
"2692"	"PHACTR2"	16
"2693"	"PHACTR4"	16
"2694"	"PHAX"	16
"2695"	"PHB"	13
"2696"	"PHB2"	13
"2697"	"PHC1"	16
"2698"	"PHC2"	9
"2699"	"PHF1"	3
"2700"	"PHF19"	5
"2701"	"PHGR1"	13
"2702"	"PHIP"	9
"2703"	"PHKA2"	19
"2704"	"PHKG1"	5
"2705"	"PHLDA1"	12
"2706"	"PHLDA2"	9
"2707"	"PHLDA3"	4
"2708"	"PHLDB1"	16
"2709"	"PHLDB3"	19
"2710"	"PHYHIPL"	19
"2711"	"PIAS1"	16
"2712"	"PIAS3"	9
"2713"	"PIBF1"	16
"2714"	"PID1"	4
"2715"	"PIEZO1"	13
"2716"	"PIEZO2"	12
"2717"	"PIF1"	9
"2718"	"PIGU"	5
"2719"	"PIK3CD_AS2"	19
"2720"	"PIK3IP1"	4
"2721"	"PIK3R1"	7
"2722"	"PIK3R3"	9
"2723"	"PIM1"	1
"2724"	"PIM3"	4
"2725"	"PIN1"	16
"2726"	"PIP5K1B"	12
"2727"	"PITX1"	13
"2728"	"PITX2"	4
"2729"	"PIWIL2"	13
"2730"	"PJA1"	4
"2731"	"PKDCC"	4
"2732"	"PKIB"	19
"2733"	"PKIG"	8
"2734"	"PKM"	5
"2735"	"PKN3"	9
"2736"	"PKP2"	4
"2737"	"PKP3"	13
"2738"	"PLA2G12A"	13
"2739"	"PLA2G16"	13
"2740"	"PLA2G2A"	8
"2741"	"PLAC8"	12
"2742"	"PLAG1"	16
"2743"	"PLAGL2"	13
"2744"	"PLAT"	9
"2745"	"PLAU"	13
"2746"	"PLBD1"	4
"2747"	"PLCB3"	19
"2748"	"PLCB4"	15
"2749"	"PLCD1"	4
"2750"	"PLCD3"	18
"2751"	"PLCE1"	4
"2752"	"PLCL2"	19
"2753"	"PLCXD3"	8
"2754"	"PLD1"	19
"2755"	"PLD3"	8
"2756"	"PLEC"	16
"2757"	"PLEK2"	7
"2758"	"PLEKHA1"	3
"2759"	"PLEKHA3"	3
"2760"	"PLEKHA4"	8
"2761"	"PLEKHA5"	3
"2762"	"PLEKHA8"	4
"2763"	"PLEKHB1"	8
"2764"	"PLEKHF2"	4
"2765"	"PLEKHG1"	8
"2766"	"PLEKHG2"	4
"2767"	"PLEKHG4B"	4
"2768"	"PLEKHG5"	9
"2769"	"PLEKHO1"	4
"2770"	"PLIN2"	12
"2771"	"PLIN3"	19
"2772"	"PLK1"	9
"2773"	"PLK2"	4
"2774"	"PLK3"	4
"2775"	"PLOD2"	13
"2776"	"PLOD3"	9
"2777"	"PLP2"	14
"2778"	"PLPP3"	19
"2779"	"PLPPR1"	8
"2780"	"PLS1"	9
"2781"	"PLS3"	3
"2782"	"PLTP"	4
"2783"	"PLVAP"	19
"2784"	"PLXNA2"	5
"2785"	"PLXNB1"	4
"2786"	"PLXNB2"	4
"2787"	"PLXND1"	19
"2788"	"PMAIP1"	19
"2789"	"PMF1_BGLAP"	5
"2790"	"PMS1"	3
"2791"	"PNCK"	12
"2792"	"PNISR"	4
"2793"	"PNMA1"	4
"2794"	"PNMA3"	13
"2795"	"PNMT"	16
"2796"	"PNP"	12
"2797"	"PNPLA2"	4
"2798"	"PNRC1"	4
"2799"	"PNRC2"	3
"2800"	"PODXL2"	4
"2801"	"POLD4"	16
"2802"	"POLR2A"	4
"2803"	"POLR2J2"	3
"2804"	"POLR2K"	16
"2805"	"POLR2L"	4
"2806"	"POLR3GL"	4
"2807"	"POMC"	9
"2808"	"POP5"	14
"2809"	"POSTN"	4
"2810"	"POU2F2"	4
"2811"	"POU6F2_AS1"	7
"2812"	"PPA2"	13
"2813"	"PPARG"	15
"2814"	"PPDPF"	8
"2815"	"PPFIA1"	5
"2816"	"PPFIBP1"	3
"2817"	"PPFIBP2"	14
"2818"	"PPIB"	19
"2819"	"PPIC"	19
"2820"	"PPIF"	13
"2821"	"PPIH"	19
"2822"	"PPIP5K2"	4
"2823"	"PPM1A"	9
"2824"	"PPM1F"	9
"2825"	"PPM1H"	19
"2826"	"PPM1L"	8
"2827"	"PPP1CC"	13
"2828"	"PPP1R14A"	13
"2829"	"PPP1R14B"	3
"2830"	"PPP1R15A"	8
"2831"	"PPP1R16A"	19
"2832"	"PPP1R1A"	5
"2833"	"PPP1R1B"	18
"2834"	"PPP1R26_AS1"	9
"2835"	"PPP1R3B"	16
"2836"	"PPP1R3C"	13
"2837"	"PPP1R9A"	16
"2838"	"PPP2CB"	4
"2839"	"PPP2R1A"	1
"2840"	"PPP2R4"	16
"2841"	"PPP2R5B"	5
"2842"	"PPP2R5D"	19
"2843"	"PPP3CA"	9
"2844"	"PPP3CB"	3
"2845"	"PPP3CC"	16
"2846"	"PPP3R1"	3
"2847"	"PPP4R2"	13
"2848"	"PPP6R2"	9
"2849"	"PPT1"	16
"2850"	"PPT2"	13
"2851"	"PQLC1"	4
"2852"	"PQLC3"	16
"2853"	"PRAF2"	16
"2854"	"PRAP1"	12
"2855"	"PRC1"	9
"2856"	"PRCP"	4
"2857"	"PRDM1"	13
"2858"	"PRDM16"	13
"2859"	"PRDM2"	16
"2860"	"PRDM6"	1
"2861"	"PRDX1"	13
"2862"	"PRDX3"	14
"2863"	"PRDX4"	4
"2864"	"PRDX6"	16
"2865"	"PRELID1"	13
"2866"	"PRELID2"	3
"2867"	"PREP"	4
"2868"	"PREX1"	4
"2869"	"PRICKLE2"	3
"2870"	"PRIM1"	3
"2871"	"PRKAA1"	9
